variant_tag,variant_type,loss,features,endpoint,canonical_auc,variant_auc,delta_auc,canonical_aupr,variant_aupr,delta_aupr,canonical_fpr95,variant_fpr95,delta_fpr95,topk_jaccard,effect_corr_pearson,score_corr_id,score_corr_ood,n_match_id,n_match_ood
jsrt_unet_bce_dice_f24_48_96_192_seed314159,capacity_only,bce_dice,"24,48,96,192",mask_free,0.8560406031801913,0.9213166696004224,0.0652760664202312,0.7558297956394293,0.8762561735129096,0.1204263778734803,0.5222672064777328,0.340080971659919,-0.1821862348178138,0.4285714285714285,0.6754147964250933,0.533659839991808,0.5287074981712553,247,138
jsrt_unet_dice_f24_48_96_192_seed314159,combined_change,dice,"24,48,96,192",mask_free,0.8560406031801913,0.8633163175497272,0.0072757143695358,0.7558297956394293,0.7649837295275136,0.0091539338880842,0.5222672064777328,0.5263157894736842,0.0040485829959513,0.5384615384615384,0.7856693895560126,0.4725552861203973,0.553393954392966,247,138
jsrt_unet_dice_f32_64_128_256_seed314159,loss_only,dice,"32,64,128,256",mask_free,0.8560406031801913,0.9192043654286216,0.0631637622484304,0.7558297956394293,0.8694063257223963,0.1135765300829669,0.5222672064777328,0.4170040485829959,-0.1052631578947368,0.4814814814814814,0.7231894921281697,0.4567572197510597,0.5872002319541937,247,138
jsrt_unet_bce_dice_f24_48_96_192_seed314159,capacity_only,bce_dice,"24,48,96,192",predicted_mask,0.8964384204658804,0.844804318488529,-0.0516341019773514,0.8367354260284118,0.7704341034694938,-0.0663013225589179,0.388663967611336,0.6356275303643725,0.2469635627530364,0.4814814814814814,0.5895931251920498,0.60641238095535,0.5115946527849083,247,138
jsrt_unet_dice_f24_48_96_192_seed314159,combined_change,dice,"24,48,96,192",predicted_mask,0.8964384204658804,0.8417825500205363,-0.0546558704453441,0.8367354260284118,0.7446067652280717,-0.0921286608003401,0.388663967611336,0.5465587044534413,0.1578947368421053,0.6,0.7569174689877429,0.4993546251095469,0.5568786789170029,247,138
jsrt_unet_dice_f32_64_128_256_seed314159,loss_only,dice,"32,64,128,256",predicted_mask,0.8964384204658804,0.8490876019480138,-0.0473508185178666,0.8367354260284118,0.7713486894949481,-0.0653867365334637,0.388663967611336,0.659919028340081,0.2712550607287449,0.5384615384615384,0.7758548334050089,0.5624717868517451,0.5772606589897948,247,138
