endpoint,score_method,top_k,canonical_auc,canonical_aupr,canonical_fpr95,canonical_tpr_at_fpr05,variant_auc,variant_aupr,variant_fpr95,variant_tpr_at_fpr05,delta_auc_variant_minus_canonical,delta_aupr_variant_minus_canonical,delta_fpr95_variant_minus_canonical,topk_jaccard,effect_corr_pearson,score_corr_id,score_corr_ood,n_match_id,n_match_ood,canonical_top_features,variant_top_features
mask_free,all_mean_abs_z,20,0.8560406031801913,0.7558297956394293,0.5222672064777328,0.3333333333333333,0.8633163175497272,0.7649837295275136,0.5263157894736842,0.391304347826087,0.007275714369535891,0.009153933888084276,0.004048582995951344,0.5384615384615384,0.7856693895560126,0.4725552861203973,0.553393954392966,247,138,"grad_cam_attribution_abs_mean_log10,grad_cam_attribution_abs_sum_log10,grad_cam_coverage_q_0.10,grad_cam_attribution_abs_sum,grad_cam_attribution_abs_mean,grad_cam_hist_entropy,coverage_q_0.10,hist_bin_02,grad_cam_coverage_auc,hist_bin_00,grad_cam_hist_bin_00,hist_entropy,grad_cam_coverage_q_0.20,coverage_auc,hist_bin_03,coverage_q_0.20,hist_bin_01,coverage_q_0.90,coverage_q_0.30,hist_bin_04","coverage_q_0.10,coverage_q_0.20,coverage_auc,coverage_q_0.30,grad_cam_coverage_q_0.10,coverage_q_0.40,grad_cam_attribution_abs_sum_log10,grad_cam_attribution_abs_mean_log10,coverage_q_0.50,grad_cam_attribution_abs_mean,grad_cam_attribution_abs_sum,grad_cam_coverage_q_0.20,grad_cam_hist_entropy,grad_cam_coverage_auc,grad_cam_hist_bin_00,attribution_abs_sum_log10,attribution_abs_mean_log10,hist_bin_01,coverage_q_0.60,grad_cam_hist_bin_26"
predicted_mask,all_mean_abs_z,20,0.8964384204658804,0.8367354260284118,0.38866396761133604,0.5362318840579711,0.8417825500205363,0.7446067652280717,0.5465587044534413,0.36231884057971014,-0.054655870445344146,-0.0921286608003401,0.1578947368421053,0.6,0.7569174689877429,0.4993546251095469,0.5568786789170029,247,138,"component_border_fraction,grad_cam_attribution_abs_mean_log10,grad_cam_attribution_abs_sum_log10,component_border_mass_fraction,grad_cam_coverage_q_0.10,component_count,grad_cam_attribution_abs_mean,grad_cam_attribution_abs_sum,coverage_q_0.10,coverage_auc,grad_cam_border_signed_sum,grad_cam_border_abs_sum,grad_cam_hist_entropy,grad_cam_component_mean_size,border_signed_sum,hist_bin_02,grad_cam_coverage_auc,hist_bin_00,grad_cam_hist_bin_00,predicted_mask_coverage","grad_cam_coverage_q_0.10,grad_cam_border_abs_sum,grad_cam_border_signed_sum,coverage_q_0.10,grad_cam_attribution_abs_sum_log10,grad_cam_attribution_abs_mean_log10,component_border_fraction,coverage_auc,grad_cam_border_pixel_count,border_pixel_count,grad_cam_attribution_abs_mean,grad_cam_attribution_abs_sum,component_count,grad_cam_coverage_q_0.20,grad_cam_hist_entropy,grad_cam_coverage_auc,grad_cam_hist_bin_00,predicted_mask_coverage,attribution_abs_sum_log10,attribution_abs_mean_log10"
